order_id,customer_id,order_date,product_id,quantity,unit_price,status
1026,1174,2026-08-03,P040,7,265.15,COMPLETED
1027,1110,2026-08-14,P020,4,290.72,RETURNED
1028,1053,2026-08-11,P042,8,275.69,COMPLETED
1029,1080,2026-08-19,P045,4,432.67,RETURNED
1030,1198,2026-08-05,P010,7,497.89,RETURNED
1031,1137,2026-08-06,P047,6,43.23,COMPLETED
1032,1038,2026-08-06,P047,6,421.37,COMPLETED
1033,1106,2026-08-25,P027,6,441.26,COMPLETED
1034,1049,2026-08-15,P007,5,84.46,COMPLETED
1035,1157,2026-08-06,P040,1,383.60,COMPLETED
1036,1060,2026-08-20,P044,4,302.22,COMPLETED
1037,1123,2026-08-12,P009,2,347.19,RETURNED
1038,1096,2026-08-20,P012,8,358.89,CANCELLED
1039,1050,2026-08-16,P015,8,77.38,COMPLETED
1040,1106,2026-08-14,P015,1,463.46,COMPLETED
1041,1113,2026-08-25,P040,4,42.41,CANCELLED
1042,1064,2026-08-23,P028,6,434.72,CANCELLED
1043,1098,2026-08-25,P047,1,307.89,COMPLETED
1044,1116,2026-08-13,P030,1,265.12,COMPLETED
1045,1011,2026-08-08,P036,7,492.08,CANCELLED
1046,1113,2026-08-17,P026,1,103.03,COMPLETED
1047,1109,2026-08-25,P019,5,236.06,RETURNED
1048,1166,2026-08-02,P029,3,237.15,COMPLETED
1049,1150,2026-08-24,P045,2,98.09,RETURNED
1050,1116,2026-08-05,P002,7,212.64,COMPLETED
1051,1024,2026-08-15,P017,4,442.45,COMPLETED
1052,1032,2026-08-23,P006,3,362.00,COMPLETED
1053,1022,2026-08-23,P034,8,320.70,CANCELLED
1054,1098,2026-08-24,P003,3,195.55,COMPLETED
1055,1038,2026-08-11,P012,3,89.44,COMPLETED
1056,1197,2026-08-14,P029,5,161.66,COMPLETED
1057,1034,2026-08-21,P013,3,67.60,COMPLETED
1058,1128,2026-08-20,P032,5,15.98,RETURNED
1059,1127,2026-08-26,P016,1,307.91,COMPLETED
1060,1114,2026-08-19,P006,8,232.33,RETURNED
1061,1141,2026-08-20,P018,1,129.91,RETURNED
1062,1038,2026-08-21,P004,4,33.97,COMPLETED
1063,1171,2026-08-02,P037,3,428.38,RETURNED
1064,1013,2026-08-10,P007,6,460.99,CANCELLED
1065,1157,2026-08-06,P043,3,339.32,RETURNED
1066,1192,2026-08-19,P038,3,483.48,COMPLETED
1067,1083,2026-08-02,P024,2,386.57,CANCELLED
1068,1141,2026-08-27,P005,2,381.64,COMPLETED
1069,1071,2026-08-16,P022,3,69.79,RETURNED
1070,1157,2026-08-14,P004,4,350.96,COMPLETED
1071,1177,2026-08-19,P039,2,246.99,COMPLETED
1072,1148,2026-08-14,P040,6,137.23,COMPLETED
1073,1162,2026-08-05,P032,8,264.66,CANCELLED
1074,1060,2026-08-26,P046,3,443.00,COMPLETED
1075,1120,2026-08-07,P041,1,67.92,COMPLETED
1076,1107,2026-08-24,P027,4,401.79,COMPLETED
1077,1164,2026-08-11,P014,6,284.60,COMPLETED
1078,1066,2026-08-21,P005,4,348.11,COMPLETED
1079,1030,2026-08-10,P044,6,385.85,COMPLETED
1080,1158,2026-08-11,P002,7,364.95,COMPLETED
1081,1173,2026-08-07,P031,6,418.57,CANCELLED
1082,1124,2026-08-26,P010,1,326.37,CANCELLED
1083,1106,2026-08-18,P048,6,236.61,COMPLETED
1084,1174,2026-08-27,P021,5,286.82,RETURNED
1085,1176,2026-08-18,P022,1,112.05,COMPLETED
1086,1008,2026-08-03,P022,3,147.43,CANCELLED
1087,1100,2026-08-21,P012,3,289.78,RETURNED
1088,1081,2026-08-04,P046,5,355.58,COMPLETED
1089,1061,2026-08-09,P024,7,52.53,CANCELLED
1090,1078,2026-08-27,P012,5,115.91,COMPLETED
1091,1024,2026-08-12,P029,1,391.12,RETURNED
1092,1040,2026-08-01,P013,8,453.43,COMPLETED
1093,1037,2026-08-16,P050,5,390.01,COMPLETED
1094,1010,2026-08-27,P030,3,110.54,CANCELLED
1095,1012,2026-08-23,P044,2,12.01,RETURNED
1096,1012,2026-08-03,P007,6,238.77,RETURNED
1097,1195,2026-08-25,P020,5,21.02,COMPLETED
1098,1071,2026-08-11,P035,4,104.35,COMPLETED
1099,1070,2026-08-25,P010,8,338.85,COMPLETED
1100,1160,2026-08-09,P036,2,17.48,RETURNED
1101,1141,2026-08-04,P021,4,275.84,COMPLETED
1102,1044,2026-08-05,P005,5,291.30,COMPLETED
1103,1013,2026-08-20,P009,6,274.88,COMPLETED
1104,1014,2026-08-16,P006,1,61.90,CANCELLED
1105,1152,2026-08-13,P041,3,355.29,CANCELLED
1106,1051,2026-08-20,P046,6,163.10,RETURNED
1107,1024,2026-08-03,P045,8,288.22,CANCELLED
1108,1165,2026-08-04,P046,8,162.09,CANCELLED
1109,1037,2026-08-16,P040,4,474.25,COMPLETED
1110,1171,2026-08-12,P022,7,99.84,COMPLETED
1111,1122,2026-08-15,P008,8,24.83,COMPLETED
1112,1073,2026-08-16,P050,8,424.43,COMPLETED
1113,1104,2026-08-20,P046,3,258.90,COMPLETED
1114,1137,2026-08-11,P030,2,398.29,CANCELLED
1115,1063,2026-08-19,P036,7,126.90,COMPLETED
1116,1054,2026-08-16,P045,7,42.37,RETURNED
1117,1088,2026-08-14,P035,7,287.93,COMPLETED
1118,1183,2026-08-06,P037,2,372.29,CANCELLED
1119,1025,2026-08-04,P029,8,169.44,COMPLETED
1120,1028,2026-08-10,P044,7,44.11,RETURNED
1121,1166,2026-08-25,P043,7,170.43,COMPLETED
1122,1149,2026-08-03,P049,4,410.35,COMPLETED
1123,1116,2026-08-25,P035,3,333.83,COMPLETED
1124,1175,2026-08-13,P021,8,105.88,COMPLETED
1125,1112,2026-08-19,P046,5,460.07,COMPLETED
1126,1131,2026-08-03,P026,1,309.63,COMPLETED
1127,1141,2026-08-10,P004,1,190.92,COMPLETED
1128,1073,2026-08-23,P002,6,63.75,COMPLETED
1129,1183,2026-08-14,P025,7,316.36,CANCELLED
1130,1170,2026-08-13,P012,7,277.11,CANCELLED
1131,1093,2026-08-05,P027,4,282.16,COMPLETED
1132,1019,2026-08-10,P042,3,75.80,COMPLETED
1133,1035,2026-08-05,P006,8,332.38,COMPLETED
1134,1179,2026-08-21,P039,7,431.47,CANCELLED
1135,1109,2026-08-20,P036,3,232.65,CANCELLED
1136,1109,2026-08-13,P039,6,120.61,COMPLETED
1137,1061,2026-08-19,P046,8,424.93,RETURNED
1138,1148,2026-08-09,P024,7,464.02,COMPLETED
1139,1029,2026-08-02,P038,8,355.39,CANCELLED
1140,1188,2026-08-23,P034,2,79.62,COMPLETED
1141,1157,2026-08-15,P006,2,266.44,COMPLETED
1142,1139,2026-08-16,P038,2,345.20,COMPLETED
1143,1137,2026-08-20,P050,1,452.76,COMPLETED
1144,1121,2026-08-16,P037,8,261.20,COMPLETED
1145,1076,2026-08-14,P019,6,480.68,COMPLETED
1146,1145,2026-08-02,P017,5,366.22,COMPLETED
1147,1147,2026-08-21,P004,8,293.29,COMPLETED
1148,1022,2026-08-26,P009,1,150.54,RETURNED
1149,1158,2026-08-03,P018,5,133.50,COMPLETED
1150,1155,2026-08-09,P012,1,373.30,RETURNED
1151,1095,2026-08-24,P012,3,332.99,COMPLETED
1152,1136,2026-08-26,P003,4,247.61,COMPLETED
1153,1040,2026-08-03,P032,3,301.82,CANCELLED
1154,1113,2026-08-25,P047,7,126.59,COMPLETED
1155,1068,2026-08-07,P049,6,36.62,COMPLETED
1156,1122,2026-08-02,P020,3,237.37,CANCELLED
1157,1181,2026-08-24,P025,4,196.10,CANCELLED
1158,1112,2026-08-09,P001,3,269.92,COMPLETED
1159,1081,2026-08-26,P034,8,197.18,COMPLETED
1160,1111,2026-08-04,P040,6,478.53,COMPLETED
1161,1026,2026-08-11,P017,5,140.87,RETURNED
1162,1192,2026-08-13,P016,8,388.84,RETURNED
1163,1174,2026-08-25,P045,4,264.78,COMPLETED
1164,1018,2026-08-11,P001,1,339.67,CANCELLED
1165,1090,2026-08-04,P015,2,345.89,COMPLETED
1166,1159,2026-08-09,P006,4,26.68,COMPLETED
1167,1164,2026-08-20,P008,4,475.74,COMPLETED
1168,1196,2026-08-03,P042,3,194.22,RETURNED
1169,1179,2026-08-26,P012,3,449.04,COMPLETED
1170,1020,2026-08-10,P041,8,333.63,CANCELLED
1171,1171,2026-08-09,P050,7,349.19,COMPLETED
1172,1071,2026-08-09,P050,3,392.56,COMPLETED
1173,1016,2026-08-13,P017,7,173.00,COMPLETED
1174,1052,2026-08-06,P040,8,44.01,CANCELLED
1175,1139,2026-08-06,P050,8,63.13,CANCELLED
1176,1184,2026-08-07,P017,2,457.18,COMPLETED
1177,1187,2026-08-02,P017,2,44.50,CANCELLED
1178,1164,2026-08-01,P001,8,82.94,COMPLETED
1179,1180,2026-08-22,P022,7,140.55,CANCELLED
1180,1198,2026-08-19,P032,1,262.54,CANCELLED
1181,1200,2026-08-14,P005,7,423.58,RETURNED
1182,1177,2026-08-08,P050,1,198.37,CANCELLED
1183,1078,2026-08-04,P026,6,173.39,COMPLETED
1184,1088,2026-08-21,P006,2,189.02,CANCELLED
1185,1046,2026-08-25,P036,5,327.42,COMPLETED
1186,1100,2026-08-13,P007,4,156.45,COMPLETED
1187,1113,2026-08-16,P048,2,443.75,COMPLETED
1188,1185,2026-08-05,P038,1,104.62,COMPLETED
1189,1139,2026-08-16,P042,7,40.87,COMPLETED
1190,1005,2026-08-16,P003,8,483.62,COMPLETED
1191,1011,2026-08-02,P026,6,396.01,COMPLETED
1192,1138,2026-08-07,P010,8,470.64,RETURNED
1193,1037,2026-08-08,P032,2,28.07,COMPLETED
1194,1167,2026-08-16,P009,1,128.91,COMPLETED
1195,1025,2026-08-06,P030,1,453.28,RETURNED
1196,1028,2026-08-06,P008,2,410.72,CANCELLED
1197,1052,2026-08-20,P028,4,40.92,COMPLETED
1198,1176,2026-08-26,P037,7,168.88,RETURNED
1199,1055,2026-08-05,P049,6,419.85,COMPLETED
1200,1031,2026-08-19,P018,3,174.40,COMPLETED
1201,1095,2026-08-25,P036,7,92.34,COMPLETED
1202,1011,2026-08-15,P009,4,463.58,COMPLETED
1203,1005,2026-08-26,P032,7,391.05,COMPLETED
1204,1023,2026-08-01,P046,1,97.91,RETURNED
1205,1198,2026-08-10,P031,7,349.82,COMPLETED
1206,1134,2026-08-07,P029,3,323.51,CANCELLED
1207,1010,2026-08-08,P039,3,309.16,COMPLETED
1208,1023,2026-08-23,P041,8,309.90,COMPLETED
1209,1061,2026-08-12,P013,7,12.24,COMPLETED
1210,1195,2026-08-17,P035,2,313.27,RETURNED
1211,1169,2026-08-08,P014,8,387.46,COMPLETED
1212,1039,2026-08-02,P044,4,65.21,CANCELLED
1213,1012,2026-08-16,P004,3,88.28,COMPLETED
1214,1086,2026-08-10,P040,4,222.99,CANCELLED
1215,1138,2026-08-02,P012,2,372.80,COMPLETED
1216,1030,2026-08-26,P005,1,247.68,COMPLETED
1217,1084,2026-08-24,P027,8,300.43,COMPLETED
1218,1029,2026-08-24,P021,6,122.73,COMPLETED
1219,1052,2026-08-04,P025,4,371.50,COMPLETED
1220,1014,2026-08-03,P028,8,296.70,COMPLETED
1221,1096,2026-08-07,P009,8,97.25,CANCELLED
1222,1070,2026-08-24,P013,4,319.69,COMPLETED
1223,1016,2026-08-05,P018,1,349.18,COMPLETED
1224,1044,2026-08-04,P049,8,234.70,COMPLETED
1225,1164,2026-08-08,P040,5,305.78,COMPLETED
1226,1134,2026-08-19,P032,4,52.37,COMPLETED
1227,1072,2026-08-19,P001,8,420.12,CANCELLED
1228,1112,2026-08-24,P038,4,131.44,COMPLETED
1229,1002,2026-08-19,P027,3,457.74,COMPLETED
1230,1130,2026-08-02,P003,8,369.40,CANCELLED
1231,1179,2026-08-17,P007,7,244.84,CANCELLED
1232,1193,2026-08-16,P001,4,50.71,CANCELLED
1233,1062,2026-08-07,P042,3,185.62,COMPLETED
1234,1042,2026-08-01,P046,8,337.83,CANCELLED
1235,1119,2026-08-19,P050,1,488.45,COMPLETED
1236,1095,2026-08-23,P041,7,100.62,CANCELLED
1237,1019,2026-08-23,P025,1,431.59,COMPLETED
1238,1193,2026-08-17,P018,1,155.33,RETURNED
1239,1021,2026-08-18,P040,4,395.97,COMPLETED
1240,1173,2026-08-24,P024,1,262.22,COMPLETED
1241,1159,2026-08-04,P003,7,189.14,COMPLETED
1242,1181,2026-08-12,P005,3,327.60,RETURNED
1243,1086,2026-08-23,P016,4,77.82,RETURNED
1244,1193,2026-08-04,P038,8,371.32,COMPLETED
1245,1069,2026-08-25,P033,4,167.03,CANCELLED
1246,1089,2026-08-09,P029,1,41.05,CANCELLED
1247,1137,2026-08-17,P044,2,240.38,RETURNED
1248,1173,2026-08-10,P045,8,314.27,COMPLETED
1249,1101,2026-08-07,P012,8,52.78,COMPLETED
1250,1029,2026-08-03,P045,2,90.74,COMPLETED
1251,1134,2026-08-16,P041,3,438.75,COMPLETED
1252,1139,2026-08-10,P009,7,485.09,CANCELLED
1253,1166,2026-08-12,P002,7,227.49,COMPLETED
1254,1060,2026-08-07,P034,2,20.80,COMPLETED
1255,1084,2026-08-14,P032,6,331.32,RETURNED
1256,1146,2026-08-22,P009,8,234.42,COMPLETED
1257,1096,2026-08-06,P019,5,121.12,COMPLETED
1258,1043,2026-08-05,P040,6,149.35,COMPLETED
1259,1045,2026-08-23,P046,5,99.32,COMPLETED
1260,1082,2026-08-06,P037,4,67.29,COMPLETED
1261,1053,2026-08-15,P036,5,191.14,COMPLETED
1262,1038,2026-08-22,P024,6,489.23,CANCELLED
1263,1032,2026-08-18,P002,3,271.49,CANCELLED
1264,1082,2026-08-16,P010,3,474.42,COMPLETED
1265,1076,2026-08-24,P031,6,327.15,COMPLETED
1266,1187,2026-08-25,P029,3,401.79,COMPLETED
1267,1011,2026-08-23,P009,2,368.50,RETURNED
1268,1159,2026-08-04,P015,5,22.15,CANCELLED
1269,1156,2026-08-12,P042,2,169.92,COMPLETED
1270,1197,2026-08-19,P018,4,392.83,COMPLETED
1271,1115,2026-08-01,P044,2,273.82,COMPLETED
1272,1082,2026-08-17,P039,7,105.28,RETURNED
1273,1093,2026-08-17,P026,1,455.14,COMPLETED
1274,1096,2026-08-23,P001,7,191.12,COMPLETED
1275,1115,2026-08-12,P036,6,160.96,COMPLETED
1276,1107,2026-08-07,P029,8,373.35,COMPLETED
1277,1107,2026-08-06,P009,7,367.02,RETURNED
1278,1078,2026-08-20,P031,2,80.38,RETURNED
1279,1152,2026-08-11,P049,2,467.24,CANCELLED
1280,1070,2026-08-03,P027,1,210.64,COMPLETED
1281,1194,2026-08-18,P009,8,358.02,COMPLETED
1282,1126,2026-08-06,P003,7,151.84,COMPLETED
1283,1190,2026-08-27,P030,5,252.11,COMPLETED
1284,1077,2026-08-01,P041,1,85.47,CANCELLED
1285,1126,2026-08-04,P045,5,214.41,COMPLETED
1286,1127,2026-08-01,P005,2,384.71,RETURNED
1287,1145,2026-08-24,P028,6,294.72,COMPLETED
1288,1031,2026-08-21,P024,8,487.39,RETURNED
1289,1042,2026-08-24,P038,1,424.19,COMPLETED
1290,1178,2026-08-05,P009,6,235.91,COMPLETED
1291,1108,2026-08-06,P041,1,143.61,COMPLETED
1292,1164,2026-08-02,P005,5,152.92,RETURNED
1293,1154,2026-08-07,P049,3,384.70,COMPLETED
1294,1176,2026-08-18,P020,6,437.50,COMPLETED
1295,1149,2026-08-22,P023,6,56.96,COMPLETED
1296,1096,2026-08-01,P050,3,263.90,CANCELLED
1297,1042,2026-08-14,P007,6,461.24,COMPLETED
1298,1144,2026-08-05,P040,4,417.47,RETURNED
1299,1020,2026-08-18,P008,2,214.50,COMPLETED
1300,1177,2026-08-01,P024,8,180.62,COMPLETED
1301,1153,2026-08-27,P034,8,445.97,COMPLETED
1302,1031,2026-08-06,P015,5,24.09,COMPLETED
1303,1079,2026-08-23,P009,3,347.14,COMPLETED
1304,1196,2026-08-05,P008,2,218.15,COMPLETED
1305,1011,2026-08-01,P013,8,381.09,COMPLETED
1306,1065,2026-08-02,P003,1,239.85,COMPLETED
1307,1032,2026-08-10,P039,1,379.73,COMPLETED
1308,1090,2026-08-19,P002,4,100.54,COMPLETED
1309,1090,2026-08-05,P023,5,474.91,COMPLETED
1310,1018,2026-08-17,P007,4,257.41,RETURNED
1311,1184,2026-08-25,P013,1,269.13,COMPLETED
1312,1026,2026-08-06,P014,1,487.05,RETURNED
1313,1151,2026-08-23,P012,8,189.57,CANCELLED
1314,1091,2026-08-22,P025,2,98.62,CANCELLED
1315,1195,2026-08-07,P021,4,209.71,COMPLETED
1316,1127,2026-08-15,P049,2,264.67,COMPLETED
1317,1011,2026-08-23,P006,5,282.99,COMPLETED
1318,1117,2026-08-16,P039,2,198.54,COMPLETED
1319,1105,2026-08-22,P019,8,120.68,CANCELLED
1320,1122,2026-08-07,P044,2,448.43,COMPLETED
1321,1126,2026-08-06,P044,1,499.37,COMPLETED
1322,1174,2026-08-13,P006,8,266.10,COMPLETED
1323,1152,2026-08-05,P007,7,206.31,COMPLETED
1324,1087,2026-08-03,P013,6,487.85,RETURNED
1325,1109,2026-08-13,P047,2,124.11,CANCELLED
1326,1165,2026-08-09,P026,5,380.59,COMPLETED
1327,1131,2026-08-16,P018,7,493.89,COMPLETED
1328,1065,2026-08-25,P032,8,62.94,CANCELLED
1329,1189,2026-08-08,P004,3,24.56,COMPLETED
1330,1098,2026-08-16,P039,1,486.32,COMPLETED
1331,1025,2026-08-05,P049,5,314.76,COMPLETED
1332,1052,2026-08-22,P019,8,398.44,CANCELLED
1333,1139,2026-08-16,P035,5,275.79,COMPLETED
1334,1031,2026-08-25,P025,1,495.45,CANCELLED
1335,1010,2026-08-11,P003,7,226.85,COMPLETED
1336,1043,2026-08-18,P032,5,443.50,CANCELLED
1337,1125,2026-08-05,P049,5,360.70,COMPLETED
1338,1176,2026-08-19,P035,8,333.44,RETURNED
1339,1041,2026-08-16,P033,8,285.51,COMPLETED
1340,1097,2026-08-13,P040,5,252.40,COMPLETED
1341,1008,2026-08-25,P038,5,167.04,COMPLETED
1342,1190,2026-08-05,P038,6,180.95,COMPLETED
1343,1110,2026-08-25,P023,6,196.48,COMPLETED
1344,1063,2026-08-14,P016,6,37.66,COMPLETED
1345,1177,2026-08-21,P005,5,300.34,COMPLETED
1346,1138,2026-08-04,P021,6,93.19,COMPLETED
1347,1108,2026-08-15,P018,7,288.34,COMPLETED
1348,1082,2026-08-23,P025,8,298.11,RETURNED
1349,1126,2026-08-13,P007,6,290.54,COMPLETED
1350,1196,2026-08-11,P043,8,256.36,COMPLETED
1351,1112,2026-08-06,P013,5,188.03,CANCELLED
1352,1138,2026-08-21,P014,2,421.79,COMPLETED
1353,1147,2026-08-09,P026,1,155.69,COMPLETED
1354,1149,2026-08-20,P007,2,361.68,RETURNED
1355,1136,2026-08-11,P031,5,42.96,CANCELLED
1356,1167,2026-08-07,P020,6,399.87,RETURNED
1357,1139,2026-08-26,P021,5,222.13,COMPLETED
1358,1132,2026-08-14,P030,7,133.12,RETURNED
1359,1133,2026-08-06,P012,1,317.64,RETURNED
1360,1191,2026-08-16,P030,4,333.80,COMPLETED
1361,1187,2026-08-21,P041,7,467.97,COMPLETED
1362,1038,2026-08-17,P016,4,188.49,COMPLETED
1363,1106,2026-08-24,P021,5,423.62,COMPLETED
1364,1069,2026-08-21,P019,4,424.52,COMPLETED
1365,1030,2026-08-09,P010,4,208.87,COMPLETED
1366,1080,2026-08-01,P030,4,400.55,CANCELLED
1367,1010,2026-08-18,P013,7,216.79,COMPLETED
1368,1072,2026-08-09,P043,3,24.28,RETURNED
1369,1125,2026-08-06,P002,1,482.26,COMPLETED
1370,1017,2026-08-03,P027,6,304.78,COMPLETED
1371,1186,2026-08-22,P009,2,204.48,COMPLETED
1372,1149,2026-08-04,P050,2,265.76,RETURNED
1373,1061,2026-08-09,P039,8,443.44,COMPLETED
1374,1150,2026-08-25,P048,6,171.35,CANCELLED
1375,1056,2026-08-26,P010,4,468.40,COMPLETED
1376,1113,2026-08-06,P027,4,485.26,COMPLETED
1377,1096,2026-08-19,P045,1,250.28,COMPLETED
1378,1064,2026-08-11,P018,7,242.68,COMPLETED
1379,1079,2026-08-12,P002,8,360.68,RETURNED
1380,1172,2026-08-02,P016,1,348.43,COMPLETED
1381,1180,2026-08-18,P024,7,161.54,COMPLETED
1382,1100,2026-08-18,P001,4,430.25,CANCELLED
1383,1194,2026-08-09,P016,5,54.22,COMPLETED
1384,1162,2026-08-07,P021,3,458.79,CANCELLED
1385,1021,2026-08-26,P050,1,144.28,CANCELLED
1386,1086,2026-08-16,P046,7,463.98,CANCELLED
1387,1179,2026-08-27,P017,2,413.96,RETURNED
1388,1187,2026-08-03,P036,6,216.23,COMPLETED
1389,1165,2026-08-15,P042,1,383.37,COMPLETED
1390,1035,2026-08-21,P001,8,397.60,CANCELLED
1391,1022,2026-08-07,P008,5,163.72,COMPLETED
1392,1176,2026-08-08,P027,3,425.01,COMPLETED
1393,1035,2026-08-15,P017,8,438.02,COMPLETED
1394,1051,2026-08-22,P006,6,401.77,CANCELLED
1395,1097,2026-08-12,P037,3,202.81,COMPLETED
1396,1166,2026-08-01,P040,1,462.33,COMPLETED
1397,1180,2026-08-03,P011,8,107.15,COMPLETED
1398,1039,2026-08-13,P006,7,304.19,COMPLETED
1399,1135,2026-08-06,P028,2,16.92,CANCELLED
1400,1183,2026-08-27,P014,8,68.07,COMPLETED
1401,1127,2026-08-27,P025,5,151.10,COMPLETED
1402,1073,2026-08-14,P047,4,304.04,COMPLETED
1403,1038,2026-08-14,P002,3,210.18,COMPLETED
1404,1064,2026-08-09,P024,4,312.66,RETURNED
1405,1121,2026-08-22,P009,8,52.01,COMPLETED
1406,1183,2026-08-23,P025,7,346.56,CANCELLED
1407,1143,2026-08-24,P004,5,45.80,COMPLETED
1408,1091,2026-08-11,P039,4,240.76,RETURNED
1409,1130,2026-08-23,P040,1,12.63,CANCELLED
1410,1034,2026-08-10,P036,7,338.92,COMPLETED
1411,1129,2026-08-19,P032,3,137.54,COMPLETED
1412,1182,2026-08-15,P034,3,53.93,CANCELLED
1413,1012,2026-08-05,P009,5,67.25,CANCELLED
1414,1111,2026-08-27,P019,5,376.43,COMPLETED
1415,1112,2026-08-20,P011,5,263.32,COMPLETED
1416,1039,2026-08-24,P036,8,384.20,CANCELLED
1417,1059,2026-08-02,P012,4,82.82,COMPLETED
1418,1120,2026-08-16,P028,5,90.14,COMPLETED
1419,1182,2026-08-16,P036,1,226.34,CANCELLED
1420,1185,2026-08-15,P010,8,65.12,COMPLETED
1421,1073,2026-08-12,P012,2,109.83,COMPLETED
1422,1170,2026-08-24,P038,5,285.99,COMPLETED
1423,1147,2026-08-19,P012,1,267.75,CANCELLED
1424,1174,2026-08-03,P007,4,386.44,COMPLETED
1425,1175,2026-08-01,P008,5,343.84,CANCELLED
1426,1040,2026-08-12,P002,2,420.12,COMPLETED
1427,1069,2026-08-15,P039,8,232.49,COMPLETED
1428,1116,2026-08-11,P021,1,331.52,RETURNED
1429,1165,2026-08-05,P019,4,433.01,COMPLETED
1430,1141,2026-08-26,P039,1,374.46,CANCELLED
1431,1062,2026-08-03,P050,7,135.03,CANCELLED
1432,1042,2026-08-03,P025,1,427.65,CANCELLED
1433,1126,2026-08-10,P028,3,69.09,COMPLETED
1434,1025,2026-08-22,P024,3,185.93,RETURNED
1435,1100,2026-08-07,P031,8,228.27,COMPLETED
1436,1109,2026-08-19,P024,7,54.21,RETURNED
1437,1024,2026-08-06,P003,7,319.04,RETURNED
1438,1166,2026-08-11,P044,8,341.46,COMPLETED
1439,1112,2026-08-16,P006,2,152.44,CANCELLED
1440,1176,2026-08-10,P020,3,492.25,COMPLETED
1441,1013,2026-08-17,P036,7,154.79,COMPLETED
1442,1106,2026-08-02,P007,2,260.22,CANCELLED
1443,1150,2026-08-22,P006,5,184.17,RETURNED
1444,1119,2026-08-01,P012,2,372.85,COMPLETED
1445,1107,2026-08-27,P046,7,32.18,COMPLETED
1446,1116,2026-08-11,P040,8,381.10,COMPLETED
1447,1021,2026-08-11,P048,3,113.42,RETURNED
1448,1005,2026-08-09,P001,2,222.56,CANCELLED
1449,1123,2026-08-04,P030,1,94.15,CANCELLED
1450,1158,2026-08-22,P024,8,158.37,CANCELLED
1451,1035,2026-08-26,P001,5,52.94,COMPLETED
1452,1049,2026-08-04,P002,1,351.06,COMPLETED
1453,1112,2026-08-16,P041,3,328.37,RETURNED
1454,1119,2026-08-07,P010,2,157.45,CANCELLED
1455,1040,2026-08-14,P048,1,67.06,CANCELLED
1456,1116,2026-08-16,P038,8,19.62,COMPLETED
1457,1101,2026-08-07,P004,5,289.02,COMPLETED
1458,1183,2026-08-01,P028,2,318.90,CANCELLED
1459,1103,2026-08-16,P032,5,28.14,RETURNED
1460,1016,2026-08-19,P034,8,123.63,COMPLETED
1461,1069,2026-08-14,P042,6,281.10,CANCELLED
1462,1166,2026-08-16,P023,2,252.45,CANCELLED
1463,1074,2026-08-23,P047,7,20.20,COMPLETED
1464,1130,2026-08-16,P015,6,224.67,RETURNED
1465,1184,2026-08-22,P043,6,461.65,CANCELLED
1466,1100,2026-08-05,P027,5,364.27,COMPLETED
1467,1042,2026-08-26,P040,8,401.88,COMPLETED
1468,1034,2026-08-10,P012,2,336.86,COMPLETED
1469,1107,2026-08-06,P032,8,59.44,COMPLETED
1470,1005,2026-08-08,P023,4,282.85,COMPLETED
1471,1129,2026-08-12,P003,3,95.61,COMPLETED
1472,1059,2026-08-11,P008,7,65.84,RETURNED
1473,1088,2026-08-08,P023,8,136.33,COMPLETED
1474,1177,2026-08-25,P033,5,449.20,RETURNED
1475,1113,2026-08-22,P030,2,356.14,COMPLETED
1476,1011,2026-08-04,P033,2,413.57,COMPLETED
1477,1093,2026-08-06,P011,2,436.73,COMPLETED
1478,1128,2026-08-23,P047,8,383.36,COMPLETED
1479,1036,2026-08-05,P008,6,173.96,COMPLETED
1480,1002,2026-08-15,P016,7,386.92,CANCELLED
1481,1022,2026-08-11,P018,5,257.46,COMPLETED
1482,1171,2026-08-23,P016,7,186.72,COMPLETED
1483,1036,2026-08-25,P028,7,395.74,CANCELLED
1484,1133,2026-08-14,P044,8,476.40,COMPLETED
1485,1003,2026-08-01,P046,8,81.34,RETURNED
1486,1103,2026-08-03,P050,2,175.77,COMPLETED
1487,1010,2026-08-14,P043,1,202.70,COMPLETED
1488,1183,2026-08-19,P043,1,489.09,RETURNED
1489,1175,2026-08-10,P045,7,206.98,RETURNED
1490,1003,2026-08-10,P018,6,455.52,RETURNED
1491,1115,2026-08-20,P042,3,353.14,COMPLETED
1492,1167,2026-08-18,P026,8,351.76,COMPLETED
1493,1086,2026-08-10,P025,2,28.12,COMPLETED
1494,1131,2026-08-17,P036,5,114.73,COMPLETED
1495,1041,2026-08-17,P002,6,380.95,COMPLETED
1496,1199,2026-08-26,P020,5,128.26,CANCELLED
1497,1096,2026-08-17,P017,2,368.67,RETURNED
1498,1167,2026-08-12,P008,2,33.39,CANCELLED
1499,1061,2026-08-10,P048,1,232.04,RETURNED
1500,1073,2026-08-19,P043,4,181.67,RETURNED
1501,1134,2026-08-22,P048,3,360.03,COMPLETED
1502,1050,2026-08-04,P050,6,263.06,COMPLETED
1503,1109,2026-08-15,P027,2,81.81,COMPLETED
1504,1034,2026-08-03,P031,1,218.19,COMPLETED
1505,1135,2026-08-15,P026,2,190.95,RETURNED
1506,1150,2026-08-18,P032,7,437.29,CANCELLED
1507,1107,2026-08-15,P011,8,368.54,COMPLETED
1508,1118,2026-08-17,P009,3,247.53,RETURNED
1509,1117,2026-08-17,P031,2,350.29,COMPLETED
