order_id,customer_id,order_date,product_id,quantity,unit_price,status
10485,1016,2026-08-10,P036,1,185.55,COMPLETED
10486,1173,2026-08-01,P018,2,354.98,CANCELLED
10487,1154,2026-08-21,P045,5,360.44,CANCELLED
10488,1047,2026-08-08,P011,7,134.78,CANCELLED
10489,1178,2026-08-10,P018,8,76.47,COMPLETED
10490,1055,2026-08-23,P039,3,149.84,CANCELLED
10491,1007,2026-08-01,P035,5,71.98,COMPLETED
10492,1071,2026-08-15,P009,5,356.84,COMPLETED
10493,1180,2026-08-22,P045,4,465.26,CANCELLED
10494,1048,2026-08-17,P029,6,378.22,CANCELLED
10495,1026,2026-08-17,P036,3,19.39,RETURNED
10496,1197,2026-08-04,P025,3,84.68,CANCELLED
10497,1200,2026-08-04,P050,5,443.02,RETURNED
10498,1003,2026-08-02,P039,8,10.78,CANCELLED
10499,1173,2026-08-19,P016,1,307.62,COMPLETED
10500,1020,2026-08-04,P031,6,315.15,COMPLETED
10501,1113,2026-08-21,P004,4,125.51,COMPLETED
10502,1062,2026-08-22,P032,6,448.70,RETURNED
10503,1014,2026-08-16,P020,1,270.38,COMPLETED
10504,1141,2026-08-15,P030,8,461.30,COMPLETED
10505,1023,2026-08-25,P032,6,107.17,COMPLETED
10506,1062,2026-08-02,P015,2,168.43,COMPLETED
10507,1048,2026-08-01,P022,4,463.23,CANCELLED
10508,1196,2026-08-19,P017,7,143.09,COMPLETED
10509,1026,2026-08-07,P023,4,44.27,COMPLETED
10510,1157,2026-08-20,P019,7,256.54,RETURNED
10511,1106,2026-08-25,P042,5,87.36,CANCELLED
10512,1055,2026-08-07,P002,2,190.30,RETURNED
10513,1165,2026-08-27,P042,1,498.44,COMPLETED
10514,1092,2026-08-23,P025,2,130.91,COMPLETED
10515,1023,2026-08-07,P014,7,221.73,CANCELLED
10516,1181,2026-08-10,P013,7,442.02,COMPLETED
10517,1048,2026-08-03,P033,5,169.16,COMPLETED
10518,1176,2026-08-07,P014,3,441.86,COMPLETED
10519,1184,2026-08-17,P039,6,365.34,CANCELLED
10520,1153,2026-08-25,P027,4,358.90,COMPLETED
10521,1062,2026-08-15,P042,8,164.49,COMPLETED
10522,1156,2026-08-12,P032,3,68.45,COMPLETED
10523,1111,2026-08-22,P019,7,154.16,COMPLETED
10524,1189,2026-08-05,P042,4,465.52,COMPLETED
10525,1079,2026-08-11,P017,5,30.05,CANCELLED
10526,1116,2026-08-17,P022,4,14.09,COMPLETED
10527,1128,2026-08-04,P041,7,106.44,COMPLETED
10528,1065,2026-08-07,P007,5,289.85,COMPLETED
10529,1155,2026-08-22,P041,6,71.43,CANCELLED
10530,1043,2026-08-07,P030,7,467.83,COMPLETED
10531,1104,2026-08-24,P017,2,101.87,COMPLETED
10532,1108,2026-08-10,P033,4,199.88,CANCELLED
10533,1079,2026-08-20,P025,7,244.59,CANCELLED
10534,1132,2026-08-21,P027,3,199.34,COMPLETED
10535,1053,2026-08-01,P015,2,348.55,COMPLETED
10536,1116,2026-08-16,P001,3,407.77,COMPLETED
10537,1124,2026-08-21,P008,7,336.48,RETURNED
10538,1155,2026-08-19,P019,7,44.55,RETURNED
10539,1189,2026-08-04,P030,6,68.62,COMPLETED
10540,1190,2026-08-14,P003,2,487.59,COMPLETED
10541,1084,2026-08-18,P045,5,295.75,COMPLETED
10542,1132,2026-08-13,P012,1,411.37,COMPLETED
10543,1182,2026-08-17,P026,8,287.49,COMPLETED
10544,1145,2026-08-10,P025,2,379.13,CANCELLED
10545,1159,2026-08-03,P013,6,311.36,COMPLETED
10546,1116,2026-08-24,P034,6,477.06,RETURNED
10547,1012,2026-08-02,P028,6,400.46,RETURNED
10548,1181,2026-08-01,P050,4,36.87,COMPLETED
10549,1187,2026-08-10,P049,8,370.99,COMPLETED
10550,1121,2026-08-03,P014,3,34.14,COMPLETED
10551,1136,2026-08-27,P041,3,452.94,COMPLETED
10552,1025,2026-08-21,P045,6,354.09,COMPLETED
10553,1010,2026-08-19,P030,3,490.96,COMPLETED
10554,1053,2026-08-05,P016,4,32.40,COMPLETED
10555,1148,2026-08-24,P035,3,119.07,RETURNED
10556,1179,2026-08-22,P008,6,43.13,COMPLETED
10557,1121,2026-08-21,P016,8,383.92,RETURNED
10558,1113,2026-08-27,P036,8,304.79,CANCELLED
10559,1041,2026-08-13,P016,8,471.67,CANCELLED
10560,1152,2026-08-01,P050,5,99.35,CANCELLED
10561,1078,2026-08-26,P017,7,171.23,COMPLETED
10562,1070,2026-08-26,P013,7,176.02,COMPLETED
10563,1098,2026-08-13,P034,3,411.83,COMPLETED
10564,1158,2026-08-10,P041,5,406.65,COMPLETED
10565,1045,2026-08-19,P038,8,79.20,RETURNED
10566,1195,2026-08-03,P001,2,112.16,RETURNED
10567,1056,2026-08-09,P038,4,461.82,COMPLETED
10568,1141,2026-08-10,P008,2,293.81,COMPLETED
10569,1064,2026-08-23,P013,8,299.53,COMPLETED
10570,1117,2026-08-21,P049,6,497.90,COMPLETED
10571,1073,2026-08-19,P019,6,35.87,COMPLETED
10572,1152,2026-08-06,P011,8,57.44,RETURNED
10573,1134,2026-08-18,P018,1,79.62,COMPLETED
10574,1105,2026-08-25,P006,2,400.13,CANCELLED
10575,1105,2026-08-19,P012,4,489.69,COMPLETED
10576,1135,2026-08-27,P050,1,264.62,COMPLETED
10577,1062,2026-08-04,P033,7,124.00,COMPLETED
10578,1189,2026-08-07,P021,8,16.83,CANCELLED
10579,1063,2026-08-23,P031,5,47.46,CANCELLED
10580,1187,2026-08-06,P022,3,213.05,RETURNED
10581,1033,2026-08-09,P024,2,362.17,RETURNED
10582,1111,2026-08-07,P015,6,51.00,COMPLETED
10583,1031,2026-08-16,P027,2,496.72,COMPLETED
10584,1106,2026-08-26,P033,5,360.13,COMPLETED
10585,1049,2026-08-26,P011,8,62.13,RETURNED
10586,1046,2026-08-02,P039,2,390.26,COMPLETED
10587,1026,2026-08-11,P036,6,345.72,COMPLETED
10588,1014,2026-08-17,P007,2,458.69,COMPLETED
10589,1197,2026-08-13,P048,1,74.51,COMPLETED
10590,1152,2026-08-08,P026,6,320.59,RETURNED
10591,1070,2026-08-06,P004,1,57.71,RETURNED
10592,1087,2026-08-04,P028,3,349.69,COMPLETED
10593,1098,2026-08-26,P026,2,205.56,COMPLETED
10594,1144,2026-08-05,P038,8,56.59,COMPLETED
10595,1132,2026-08-15,P050,5,436.70,CANCELLED
10596,1051,2026-08-03,P035,2,428.34,COMPLETED
10597,1114,2026-08-10,P048,8,338.05,COMPLETED
10598,1196,2026-08-12,P048,2,16.19,COMPLETED
10599,1161,2026-08-16,P036,4,495.77,COMPLETED
10600,1056,2026-08-06,P008,3,471.38,COMPLETED
10601,1045,2026-08-23,P020,5,420.91,COMPLETED
10602,1006,2026-08-27,P018,5,371.60,COMPLETED
10603,1137,2026-08-10,P041,7,287.87,RETURNED
10604,1145,2026-08-10,P027,3,400.24,COMPLETED
10605,1024,2026-08-10,P038,1,382.76,CANCELLED
10606,1093,2026-08-14,P001,4,130.90,COMPLETED
10607,1023,2026-08-09,P043,2,313.04,COMPLETED
10608,1114,2026-08-07,P050,1,115.09,CANCELLED
10609,1100,2026-08-13,P045,2,243.59,COMPLETED
10610,1069,2026-08-13,P027,7,282.62,COMPLETED
10611,1008,2026-08-26,P039,3,400.00,RETURNED
10612,1197,2026-08-16,P034,3,270.16,COMPLETED
10613,1147,2026-08-17,P026,2,271.93,RETURNED
10614,1066,2026-08-05,P017,4,392.56,COMPLETED
10615,1080,2026-08-11,P032,6,225.57,CANCELLED
10616,1200,2026-08-06,P037,2,397.53,CANCELLED
10617,1182,2026-08-07,P038,7,84.83,COMPLETED
10618,1070,2026-08-14,P038,1,475.66,COMPLETED
10619,1041,2026-08-04,P013,8,370.45,COMPLETED
10620,1015,2026-08-20,P045,1,40.64,CANCELLED
10621,1113,2026-08-14,P009,7,128.96,COMPLETED
10622,1148,2026-08-23,P014,6,395.47,COMPLETED
10623,1193,2026-08-17,P042,5,366.06,COMPLETED
10624,1200,2026-08-26,P024,5,245.90,CANCELLED
10625,1082,2026-08-03,P025,3,417.53,COMPLETED
10626,1110,2026-08-13,P021,5,59.41,CANCELLED
10627,1086,2026-08-13,P030,7,234.20,COMPLETED
10628,1127,2026-08-03,P002,2,78.77,COMPLETED
10629,1161,2026-08-17,P034,1,349.37,RETURNED
10630,1126,2026-08-07,P041,6,289.14,RETURNED
10631,1105,2026-08-26,P012,3,403.96,COMPLETED
10632,1118,2026-08-24,P027,6,77.25,COMPLETED
10633,1061,2026-08-12,P013,1,358.60,COMPLETED
10634,1133,2026-08-27,P027,5,272.40,COMPLETED
10635,1172,2026-08-17,P045,7,339.42,RETURNED
10636,1065,2026-08-24,P014,4,378.40,COMPLETED
10637,1171,2026-08-05,P032,3,300.41,RETURNED
10638,1032,2026-08-12,P045,4,74.08,COMPLETED
10639,1150,2026-08-03,P035,4,117.31,RETURNED
10640,1004,2026-08-27,P018,4,14.70,COMPLETED
10641,1108,2026-08-02,P023,4,250.09,RETURNED
10642,1078,2026-08-10,P003,1,61.96,COMPLETED
10643,1038,2026-08-14,P023,6,370.53,CANCELLED
10644,1190,2026-08-18,P039,8,28.27,COMPLETED
10645,1037,2026-08-20,P044,6,309.19,CANCELLED
10646,1050,2026-08-24,P026,1,142.90,RETURNED
10647,1050,2026-08-03,P050,2,263.00,RETURNED
10648,1139,2026-08-14,P013,5,270.01,CANCELLED
10649,1107,2026-08-05,P006,7,297.51,CANCELLED
10650,1114,2026-08-23,P043,4,200.54,CANCELLED
10651,1118,2026-08-03,P021,8,459.42,COMPLETED
10652,1175,2026-08-20,P037,7,360.77,COMPLETED
10653,1160,2026-08-22,P007,3,347.58,COMPLETED
10654,1140,2026-08-09,P047,8,463.32,COMPLETED
10655,1036,2026-08-22,P017,5,57.18,COMPLETED
10656,1193,2026-08-27,P031,3,399.51,COMPLETED
10657,1121,2026-08-12,P022,1,398.37,COMPLETED
10658,1068,2026-08-02,P019,6,220.68,RETURNED
10659,1152,2026-08-03,P046,7,226.53,COMPLETED
10660,1147,2026-08-01,P008,2,120.61,RETURNED
10661,1072,2026-08-07,P046,8,40.50,COMPLETED
10662,1062,2026-08-10,P018,3,20.76,RETURNED
10663,1192,2026-08-27,P012,5,113.78,RETURNED
10664,1080,2026-08-22,P002,2,468.45,COMPLETED
10665,1137,2026-08-13,P028,3,162.86,COMPLETED
10666,1193,2026-08-26,P012,6,421.94,COMPLETED
10667,1059,2026-08-14,P015,3,245.95,COMPLETED
10668,1082,2026-08-17,P050,1,128.53,COMPLETED
10669,1073,2026-08-10,P016,7,331.10,COMPLETED
10670,1011,2026-08-27,P039,2,488.50,COMPLETED
10671,1027,2026-08-10,P032,7,285.44,CANCELLED
10672,1121,2026-08-26,P037,4,38.05,COMPLETED
10673,1185,2026-08-19,P037,2,350.59,RETURNED
10674,1108,2026-08-21,P005,5,204.43,CANCELLED
10675,1193,2026-08-01,P003,6,67.87,COMPLETED
10676,1042,2026-08-23,P021,6,207.94,CANCELLED
10677,1015,2026-08-23,P047,7,75.17,RETURNED
10678,1089,2026-08-02,P030,3,268.07,RETURNED
10679,1007,2026-08-23,P004,6,193.07,COMPLETED
10680,1110,2026-08-10,P050,5,46.11,CANCELLED
10681,1096,2026-08-22,P047,4,30.22,CANCELLED
10682,1040,2026-08-06,P012,8,192.75,COMPLETED
10683,1139,2026-08-06,P037,2,230.99,COMPLETED
10684,1006,2026-08-27,P021,4,286.58,COMPLETED
10685,1059,2026-08-15,P042,1,67.59,CANCELLED
10686,1008,2026-08-23,P043,7,354.18,CANCELLED
10687,1056,2026-08-06,P010,1,339.17,COMPLETED
10688,1037,2026-08-17,P015,4,417.13,CANCELLED
10689,1122,2026-08-16,P040,6,216.02,COMPLETED
10690,1084,2026-08-13,P014,7,434.02,COMPLETED
10691,1076,2026-08-09,P033,2,484.13,COMPLETED
10692,1144,2026-08-05,P039,7,328.27,RETURNED
10693,1113,2026-08-18,P023,1,444.88,CANCELLED
10694,1089,2026-08-21,P034,5,224.23,COMPLETED
10695,1101,2026-08-22,P020,8,279.08,COMPLETED
10696,1115,2026-08-03,P037,3,145.75,COMPLETED
10697,1033,2026-08-09,P042,7,273.70,RETURNED
10698,1089,2026-08-22,P010,6,54.69,COMPLETED
10699,1054,2026-08-22,P021,8,487.93,COMPLETED
10700,1101,2026-08-03,P016,8,245.47,COMPLETED
10701,1144,2026-08-21,P031,2,144.13,CANCELLED
10702,1105,2026-08-15,P050,5,228.02,COMPLETED
10703,1020,2026-08-19,P002,8,332.88,COMPLETED
10704,1046,2026-08-03,P032,8,427.76,CANCELLED
10705,1105,2026-08-19,P043,7,484.63,RETURNED
10706,1183,2026-08-17,P019,7,224.67,COMPLETED
10707,1008,2026-08-01,P043,6,346.16,COMPLETED
10708,1037,2026-08-16,P005,5,207.69,CANCELLED
10709,1085,2026-08-07,P006,5,388.10,RETURNED
10710,1198,2026-08-24,P008,7,430.20,COMPLETED
10711,1076,2026-08-08,P005,2,74.99,COMPLETED
10712,1129,2026-08-23,P042,3,318.03,CANCELLED
10713,1188,2026-08-20,P028,1,270.51,RETURNED
10714,1164,2026-08-14,P017,6,396.04,CANCELLED
10715,1027,2026-08-27,P032,7,405.81,COMPLETED
10716,1158,2026-08-26,P027,6,287.67,CANCELLED
10717,1177,2026-08-02,P022,2,497.92,COMPLETED
10718,1079,2026-08-23,P005,3,100.15,COMPLETED
10719,1096,2026-08-09,P022,7,478.83,COMPLETED
10720,1144,2026-08-23,P029,6,361.95,COMPLETED
10721,1062,2026-08-11,P009,2,195.90,COMPLETED
10722,1119,2026-08-27,P046,3,87.96,COMPLETED
10723,1129,2026-08-03,P004,4,329.73,COMPLETED
10724,1154,2026-08-05,P034,2,375.89,COMPLETED
10725,1176,2026-08-02,P021,5,226.99,COMPLETED
10726,1064,2026-08-12,P019,8,345.38,COMPLETED
10727,1156,2026-08-05,P005,3,122.16,COMPLETED
10728,1163,2026-08-05,P016,2,279.40,CANCELLED
10729,1064,2026-08-13,P023,5,315.60,RETURNED
10730,1100,2026-08-17,P039,1,266.94,RETURNED
10731,1148,2026-08-27,P030,8,111.09,COMPLETED
10732,1110,2026-08-17,P010,5,380.90,CANCELLED
10733,1161,2026-08-04,P010,4,238.46,COMPLETED
10734,1135,2026-08-10,P018,7,426.17,COMPLETED
10735,1098,2026-08-19,P026,1,304.93,COMPLETED
10736,1051,2026-08-19,P004,5,239.01,CANCELLED
10737,1185,2026-08-05,P022,7,152.60,RETURNED
10738,1069,2026-08-18,P018,8,96.95,COMPLETED
10739,1187,2026-08-13,P034,4,50.23,COMPLETED
10740,1011,2026-08-26,P038,3,346.79,COMPLETED
10741,1176,2026-08-15,P037,5,297.10,COMPLETED
10742,1037,2026-08-19,P009,2,345.86,COMPLETED
10743,1025,2026-08-06,P009,2,177.20,RETURNED
10744,1131,2026-08-12,P018,2,113.00,COMPLETED
10745,1184,2026-08-11,P025,5,421.71,COMPLETED
10746,1001,2026-08-06,P050,4,249.39,RETURNED
10747,1020,2026-08-15,P040,8,243.29,COMPLETED
10748,1041,2026-08-25,P047,1,110.76,CANCELLED
10749,1195,2026-08-01,P030,8,128.54,RETURNED
10750,1110,2026-08-24,P030,5,127.52,COMPLETED
10751,1163,2026-08-18,P015,5,216.88,COMPLETED
10752,1054,2026-08-25,P009,1,410.35,COMPLETED
10753,1063,2026-08-08,P029,6,407.39,CANCELLED
10754,1092,2026-08-16,P036,4,37.01,COMPLETED
10755,1109,2026-08-18,P048,3,47.81,COMPLETED
10756,1157,2026-08-25,P027,6,305.23,RETURNED
10757,1024,2026-08-05,P009,3,143.00,COMPLETED
10758,1094,2026-08-05,P033,6,476.80,RETURNED
10759,1044,2026-08-20,P045,4,370.37,COMPLETED
10760,1069,2026-08-01,P008,8,276.29,COMPLETED
10761,1170,2026-08-25,P027,6,239.01,CANCELLED
10762,1159,2026-08-02,P046,8,254.13,COMPLETED
10763,1183,2026-08-27,P022,5,134.29,COMPLETED
10764,1155,2026-08-24,P029,8,169.68,COMPLETED
10765,1096,2026-08-04,P049,4,421.43,CANCELLED
10766,1173,2026-08-26,P003,8,113.34,COMPLETED
10767,1076,2026-08-10,P021,3,199.73,RETURNED
10768,1147,2026-08-24,P018,7,444.16,CANCELLED
10769,1055,2026-08-17,P046,5,191.88,COMPLETED
10770,1004,2026-08-26,P013,1,402.15,COMPLETED
10771,1122,2026-08-18,P009,6,256.68,CANCELLED
10772,1122,2026-08-07,P023,3,350.58,COMPLETED
10773,1019,2026-08-27,P039,3,250.53,COMPLETED
10774,1191,2026-08-13,P001,5,100.29,COMPLETED
10775,1133,2026-08-08,P036,8,408.91,COMPLETED
10776,1107,2026-08-16,P048,4,223.00,COMPLETED
10777,1167,2026-08-19,P040,8,30.51,COMPLETED
10778,1175,2026-08-19,P041,1,366.79,COMPLETED
10779,1069,2026-08-19,P015,7,334.88,COMPLETED
10780,1149,2026-08-12,P022,7,80.34,COMPLETED
10781,1031,2026-08-06,P033,2,445.96,CANCELLED
10782,1011,2026-08-01,P035,1,480.66,COMPLETED
10783,1092,2026-08-06,P016,3,494.19,COMPLETED
10784,1151,2026-08-24,P016,3,30.83,RETURNED
10785,1197,2026-08-23,P004,6,197.91,RETURNED
10786,1099,2026-08-19,P005,1,152.82,CANCELLED
10787,1074,2026-08-04,P031,1,433.60,RETURNED
10788,1091,2026-08-06,P037,5,406.34,RETURNED
10789,1125,2026-08-24,P013,2,386.79,RETURNED
10790,1015,2026-08-02,P048,7,215.17,CANCELLED
10791,1110,2026-08-17,P050,6,236.40,COMPLETED
10792,1051,2026-08-06,P008,8,474.59,CANCELLED
10793,1090,2026-08-01,P004,4,416.28,COMPLETED
10794,1088,2026-08-23,P001,5,450.86,CANCELLED
10795,1119,2026-08-27,P004,4,72.06,COMPLETED
10796,1170,2026-08-05,P028,5,458.29,RETURNED
10797,1163,2026-08-27,P048,5,391.18,COMPLETED
10798,1107,2026-08-14,P025,5,196.98,CANCELLED
10799,1031,2026-08-13,P018,5,211.75,COMPLETED
10800,1002,2026-08-23,P001,5,14.10,COMPLETED
10801,1115,2026-08-07,P033,8,138.92,COMPLETED
10802,1122,2026-08-16,P016,2,18.45,RETURNED
10803,1047,2026-08-26,P010,3,103.33,COMPLETED
10804,1110,2026-08-24,P050,4,119.37,COMPLETED
10805,1054,2026-08-21,P047,3,436.75,COMPLETED
10806,1088,2026-08-09,P018,6,31.76,COMPLETED
10807,1119,2026-08-16,P035,8,208.39,CANCELLED
10808,1179,2026-08-27,P042,7,48.47,COMPLETED
10809,1154,2026-08-02,P006,1,444.72,COMPLETED
10810,1188,2026-08-17,P018,7,89.71,CANCELLED
10811,1161,2026-08-20,P014,4,315.34,COMPLETED
10812,1033,2026-08-17,P026,2,149.73,RETURNED
10813,1058,2026-08-21,P006,7,482.26,COMPLETED
10814,1174,2026-08-23,P034,6,320.35,COMPLETED
10815,1095,2026-08-21,P032,1,256.65,COMPLETED
10816,1177,2026-08-15,P014,6,58.27,COMPLETED
10817,1142,2026-08-17,P009,4,370.35,COMPLETED
10818,1138,2026-08-16,P018,1,336.00,COMPLETED
10819,1164,2026-08-09,P021,7,272.64,COMPLETED
10820,1023,2026-08-04,P016,4,319.20,RETURNED
10821,1141,2026-08-12,P020,5,427.78,COMPLETED
10822,1104,2026-08-20,P048,4,88.81,COMPLETED
10823,1121,2026-08-11,P029,8,32.51,COMPLETED
10824,1018,2026-08-08,P004,8,333.94,CANCELLED
10825,1089,2026-08-12,P019,4,206.80,RETURNED
10826,1148,2026-08-16,P015,2,100.08,COMPLETED
10827,1100,2026-08-21,P011,1,271.66,CANCELLED
10828,1199,2026-08-15,P047,6,215.02,RETURNED
10829,1006,2026-08-20,P020,1,222.79,COMPLETED
10830,1100,2026-08-17,P001,7,311.96,RETURNED
10831,1026,2026-08-12,P006,7,207.43,RETURNED
10832,1181,2026-08-06,P002,3,433.14,CANCELLED
10833,1093,2026-08-11,P036,7,159.07,COMPLETED
10834,1051,2026-08-01,P045,8,167.67,CANCELLED
10835,1149,2026-08-07,P009,2,479.31,RETURNED
10836,1025,2026-08-21,P034,7,494.36,CANCELLED
10837,1102,2026-08-04,P035,8,166.68,CANCELLED
10838,1169,2026-08-07,P018,5,451.68,RETURNED
10839,1044,2026-08-13,P012,5,337.08,COMPLETED
10840,1088,2026-08-14,P034,3,175.78,COMPLETED
10841,1090,2026-08-02,P035,1,107.09,COMPLETED
10842,1161,2026-08-22,P016,8,190.44,COMPLETED
10843,1185,2026-08-24,P003,5,312.38,RETURNED
10844,1075,2026-08-17,P036,6,422.98,RETURNED
10845,1194,2026-08-08,P012,2,447.89,CANCELLED
10846,1114,2026-08-24,P033,3,468.53,COMPLETED
10847,1176,2026-08-10,P041,1,253.38,COMPLETED
10848,1023,2026-08-05,P025,2,470.04,CANCELLED
10849,1025,2026-08-03,P008,8,231.44,COMPLETED
10850,1014,2026-08-08,P032,5,31.30,COMPLETED
10851,1082,2026-08-14,P030,2,254.07,COMPLETED
10852,1017,2026-08-04,P033,8,317.05,COMPLETED
10853,1016,2026-08-21,P002,1,18.81,COMPLETED
10854,1016,2026-08-27,P044,2,121.55,COMPLETED
10855,1141,2026-08-24,P038,2,145.38,COMPLETED
10856,1187,2026-08-09,P016,1,49.05,RETURNED
10857,1163,2026-08-06,P036,2,184.06,COMPLETED
10858,1126,2026-08-19,P010,3,238.37,COMPLETED
10859,1182,2026-08-10,P027,4,326.10,COMPLETED
10860,1188,2026-08-11,P048,7,46.99,COMPLETED
10861,1177,2026-08-14,P041,2,192.92,RETURNED
10862,1102,2026-08-24,P022,4,111.12,RETURNED
10863,1012,2026-08-25,P041,8,161.69,RETURNED
10864,1190,2026-08-04,P045,5,262.52,COMPLETED
10865,1156,2026-08-20,P049,3,351.70,COMPLETED
10866,1134,2026-08-17,P009,4,119.16,CANCELLED
10867,1121,2026-08-12,P035,7,69.43,RETURNED
10868,1104,2026-08-13,P027,2,76.45,RETURNED
10869,1147,2026-08-19,P037,2,198.67,COMPLETED
10870,1173,2026-08-24,P002,8,435.95,RETURNED
10871,1097,2026-08-26,P023,7,351.06,CANCELLED
10872,1188,2026-08-26,P028,5,463.90,COMPLETED
10873,1082,2026-08-27,P039,8,226.73,CANCELLED
10874,1178,2026-08-16,P043,7,246.38,RETURNED
10875,1082,2026-08-01,P003,1,452.20,CANCELLED
10876,1188,2026-08-17,P016,3,104.15,CANCELLED
10877,1072,2026-08-08,P030,4,287.31,COMPLETED
10878,1185,2026-08-23,P012,2,464.03,CANCELLED
10879,1115,2026-08-16,P004,7,409.80,CANCELLED
10880,1104,2026-08-08,P001,6,138.14,COMPLETED
10881,1054,2026-08-05,P009,2,486.79,COMPLETED
10882,1086,2026-08-08,P033,4,11.49,CANCELLED
10883,1131,2026-08-22,P034,3,401.47,COMPLETED
10884,1089,2026-08-06,P022,3,298.33,CANCELLED
10885,1134,2026-08-13,P035,4,37.03,COMPLETED
10886,1188,2026-08-16,P038,1,224.93,COMPLETED
10887,1049,2026-08-27,P044,1,214.54,COMPLETED
10888,1079,2026-08-12,P019,5,120.18,RETURNED
10889,1117,2026-08-03,P001,8,162.04,RETURNED
10890,1029,2026-08-10,P046,7,249.12,CANCELLED
10891,1136,2026-08-25,P041,3,153.64,COMPLETED
10892,1052,2026-08-27,P028,7,127.41,COMPLETED
10893,1065,2026-08-27,P007,1,485.26,CANCELLED
10894,1046,2026-08-05,P018,7,482.34,COMPLETED
10895,1171,2026-08-17,P032,7,90.34,COMPLETED
10896,1026,2026-08-03,P024,4,79.91,CANCELLED
10897,1174,2026-08-14,P040,8,40.31,COMPLETED
10898,1029,2026-08-17,P001,8,68.20,COMPLETED
10899,1147,2026-08-26,P039,6,360.75,COMPLETED
10900,1021,2026-08-23,P034,1,243.40,RETURNED
10901,1021,2026-08-18,P016,1,83.43,COMPLETED
10902,1009,2026-08-18,P013,7,25.85,COMPLETED
10903,1163,2026-08-13,P006,2,435.34,CANCELLED
10904,1124,2026-08-08,P046,5,54.05,COMPLETED
10905,1089,2026-08-03,P024,5,209.78,COMPLETED
10906,1047,2026-08-11,P016,2,405.22,COMPLETED
10907,1107,2026-08-11,P049,6,297.63,COMPLETED
10908,1106,2026-08-24,P026,2,180.98,COMPLETED
10909,1060,2026-08-01,P033,4,197.10,CANCELLED
10910,1086,2026-08-23,P002,5,259.40,COMPLETED
10911,1084,2026-08-15,P012,5,138.34,COMPLETED
10912,1146,2026-08-21,P006,1,41.51,CANCELLED
10913,1119,2026-08-12,P002,4,204.83,CANCELLED
10914,1161,2026-08-21,P050,7,310.53,CANCELLED
10915,1054,2026-08-16,P017,2,412.91,COMPLETED
10916,1071,2026-08-10,P036,6,83.35,CANCELLED
10917,1081,2026-08-09,P014,2,345.69,COMPLETED
10918,1051,2026-08-01,P023,1,337.64,COMPLETED
10919,1097,2026-08-27,P014,5,29.25,RETURNED
10920,1104,2026-08-05,P024,5,322.12,COMPLETED
10921,1117,2026-08-25,P006,4,80.94,COMPLETED
10922,1150,2026-08-02,P007,5,312.93,COMPLETED
10923,1061,2026-08-14,P034,5,489.83,COMPLETED
10924,1188,2026-08-25,P040,8,358.55,RETURNED
10925,1093,2026-08-04,P004,3,327.08,RETURNED
10926,1062,2026-08-04,P037,7,430.82,COMPLETED
10927,1101,2026-08-22,P009,4,410.94,COMPLETED
10928,1142,2026-08-19,P028,4,75.71,COMPLETED
10929,1178,2026-08-16,P039,2,64.45,COMPLETED
10930,1191,2026-08-23,P007,5,489.52,COMPLETED
10931,1007,2026-08-17,P028,4,11.27,COMPLETED
10932,1168,2026-08-08,P040,2,261.04,COMPLETED
10933,1127,2026-08-09,P037,6,66.81,COMPLETED
10934,1175,2026-08-16,P046,8,205.99,RETURNED
10935,1022,2026-08-14,P007,1,250.81,CANCELLED
10936,1181,2026-08-05,P021,3,126.20,RETURNED
10937,1093,2026-08-04,P014,4,368.51,COMPLETED
10938,1043,2026-08-12,P046,4,182.59,RETURNED
10939,1091,2026-08-15,P045,3,362.00,COMPLETED
10940,1178,2026-08-25,P002,5,362.18,RETURNED
10941,1115,2026-08-09,P043,2,140.56,CANCELLED
10942,1137,2026-08-03,P043,7,279.80,RETURNED
10943,1167,2026-08-18,P009,3,47.98,COMPLETED
10944,1025,2026-08-10,P026,7,278.23,COMPLETED
10945,1002,2026-08-13,P014,3,302.97,RETURNED
10946,1179,2026-08-14,P043,5,325.49,CANCELLED
10947,1042,2026-08-08,P014,3,485.77,COMPLETED
10948,1111,2026-08-05,P013,5,87.77,CANCELLED
10949,1192,2026-08-18,P006,4,202.44,COMPLETED
10950,1088,2026-08-11,P009,5,60.97,RETURNED
10951,1139,2026-08-25,P018,8,471.29,CANCELLED
10952,1120,2026-08-12,P019,1,145.99,COMPLETED
10953,1070,2026-08-15,P018,7,162.97,COMPLETED
10954,1077,2026-08-01,P043,6,234.54,COMPLETED
10955,1090,2026-08-13,P014,6,99.43,COMPLETED
10956,1069,2026-08-19,P020,4,319.71,COMPLETED
10957,1096,2026-08-22,P008,4,146.10,RETURNED
10958,1002,2026-08-19,P049,6,166.43,RETURNED
10959,1068,2026-08-21,P032,8,246.58,COMPLETED
10960,1172,2026-08-23,P029,2,374.51,COMPLETED
10961,1183,2026-08-14,P001,7,97.18,COMPLETED
10962,1048,2026-08-23,P002,7,470.04,COMPLETED
10963,1032,2026-08-07,P017,8,227.34,RETURNED
10964,1133,2026-08-10,P017,8,90.86,RETURNED
10965,1045,2026-08-05,P034,7,67.40,COMPLETED
10966,1141,2026-08-01,P009,6,378.22,COMPLETED
10967,1006,2026-08-18,P047,1,259.27,CANCELLED
10968,1132,2026-08-21,P012,1,301.04,COMPLETED
10969,1161,2026-08-02,P008,3,184.64,COMPLETED
