order_id,customer_id,product_id,store_id,order_timestamp,quantity,unit_price,discount_amount,currency,order_status
ORD000001360,CUST0009896,PRD001598,STR0093,2026-05-07T05:16:45,8,386.7,375.76,GBP,COMPLETED
ORD000001361,CUST0001121,PRD000890,STR0009,2026-01-15T02:43:54,3,1680.93,12.28,USD,COMPLETED
ORD000001362,CUST0009662,PRD001394,STR0068,2026-06-23T15:46:27,6,864.98,663.57,GBP,COMPLETED
ORD000001363,CUST0002769,PRD000153,STR0069,2026-01-02T13:57:54,5,397.56,441.27,INR,COMPLETED
ORD000001364,CUST0008030,PRD000053,STR0068,2026-01-17T00:25:08,6,2277.31,1804.61,INR,COMPLETED
ORD000001365,CUST0004832,PRD000739,STR0017,2026-06-12T14:57:13,3,2494.06,1671.01,GBP,CANCELLED
ORD000001366,CUST0000482,PRD001743,STR0087,2026-01-18T00:37:39,7,1626.43,1473.3,INR,RETURNED
ORD000001367,CUST0003181,PRD001874,STR0038,2026-01-15T00:04:28,4,1481.11,1047.26,GBP,COMPLETED
ORD000001368,CUST0009449,PRD001268,STR0020,2026-06-26T17:24:14,3,1503.83,223.71,USD,COMPLETED
ORD000001369,CUST0006776,PRD000179,STR0005,2026-04-09T09:33:11,4,1305.44,921.68,INR,COMPLETED
ORD000001370,CUST0003354,PRD000819,STR0068,2026-03-25T14:55:03,5,1298.07,449.63,USD,COMPLETED
ORD000001371,CUST0001212,PRD000259,STR0074,2026-06-26T15:36:09,5,102.07,32.31,USD,COMPLETED
ORD000001372,CUST0007657,PRD001499,STR0062,2026-01-01T12:52:00,6,2385.39,2852.75,USD,CANCELLED
ORD000001373,CUST0007126,PRD000762,STR0081,2026-03-27T05:11:15,6,285.28,182.44,GBP,COMPLETED
ORD000001374,CUST0003599,PRD000392,STR0055,2026-02-09T06:06:24,2,30.13,7.49,GBP,COMPLETED
ORD000001375,CUST0002828,PRD000620,STR0049,2026-02-18T21:48:54,2,349.47,133.55,USD,COMPLETED
ORD000001376,CUST0000009,PRD000117,STR0082,2026-07-12T19:48:41,2,2052.92,901.44,INR,CANCELLED
ORD000001377,CUST0007903,PRD001259,STR0048,2026-05-31T03:13:59,8,69.61,104.36,GBP,COMPLETED
ORD000001378,CUST0000355,PRD000272,STR0093,2026-07-01T15:37:17,8,1911.36,2009.74,GBP,RETURNED
ORD000001379,CUST0006606,PRD000963,STR0047,2026-05-05T16:53:36,8,1514.45,2342.56,GBP,COMPLETED
ORD000001380,CUST0009950,PRD000759,STR0017,2026-04-20T18:01:16,6,1748.44,1284.34,USD,COMPLETED
ORD000001381,CUST0003210,PRD001834,STR0024,2026-02-19T14:03:01,4,1777.48,526.43,GBP,COMPLETED
ORD000001382,CUST0006302,PRD001747,STR0025,2026-03-23T16:40:21,2,246.78,58.15,INR,COMPLETED
ORD000001383,CUST0008215,PRD000406,STR0023,2026-05-28T12:40:07,5,2247.69,2561.23,USD,RETURNED
ORD000001384,CUST0000148,PRD001952,STR0069,2026-02-08T07:28:32,7,1123.55,316.52,INR,COMPLETED
ORD000001385,CUST0001945,PRD001794,STR0039,2026-04-23T05:25:36,4,1432.81,548.29,INR,CANCELLED
ORD000001386,CUST0000008,PRD001399,STR0039,2026-04-15T01:37:00,3,1385.84,205.16,GBP,COMPLETED
ORD000001387,CUST0001075,PRD001012,STR0059,2026-04-11T14:40:31,4,1276.88,693.2,USD,COMPLETED
ORD000001388,CUST0005934,PRD001554,STR0010,2026-07-23T07:30:21,2,649.8,163.04,GBP,COMPLETED
ORD000001389,CUST0006224,PRD001006,STR0012,2026-04-20T19:42:53,7,1205.79,2066.48,INR,COMPLETED
ORD000001390,CUST0002385,PRD001421,STR0068,2026-06-29T12:55:05,7,424.92,436.08,INR,COMPLETED
ORD000001391,CUST0000647,PRD000806,STR0001,2026-06-19T17:39:08,2,1633.98,179.05,GBP,COMPLETED
ORD000001392,CUST0009452,PRD000251,STR0067,2026-06-02T05:55:57,6,1389.11,63.45,INR,COMPLETED
ORD000001393,CUST0007585,PRD000166,STR0033,2026-01-13T21:53:44,1,1621.06,399.98,GBP,COMPLETED
ORD000001394,CUST0001436,PRD001653,STR0021,2026-07-11T15:04:23,7,64.26,30.52,INR,COMPLETED
ORD000001395,CUST0004176,PRD000964,STR0040,2026-04-14T18:18:10,8,949.21,303.31,GBP,COMPLETED
ORD000001396,CUST0006779,PRD000449,STR0096,2026-04-08T12:40:40,5,2104.19,1491.11,INR,RETURNED
ORD000001397,CUST0005928,PRD001832,STR0046,2026-05-02T21:02:27,6,398.86,109.04,USD,COMPLETED
ORD000001398,CUST0002535,PRD000646,STR0078,2026-07-10T16:36:29,6,314.27,1.62,GBP,CANCELLED
ORD000001399,CUST0004205,PRD000165,STR0064,2026-01-30T01:39:07,8,409.39,188.46,INR,RETURNED
ORD000001400,CUST0002327,PRD000620,STR0025,2026-01-14T12:21:11,4,1703.71,868.29,INR,COMPLETED
ORD000001401,CUST0008162,PRD000206,STR0076,2026-04-14T22:45:37,1,1199.08,117.66,GBP,CANCELLED
ORD000001402,CUST0000580,PRD000572,STR0030,2026-01-29T16:16:59,7,1771.58,1894.87,INR,COMPLETED
ORD000001403,CUST0006599,PRD001704,STR0042,2026-02-04T10:37:51,7,1249.55,1109.27,USD,RETURNED
ORD000001404,CUST0004700,PRD001844,STR0067,2026-05-27T10:26:24,6,653.66,782.47,GBP,RETURNED
ORD000001405,CUST0001475,PRD000637,STR0010,2026-07-16T05:31:09,6,565.85,581.61,INR,COMPLETED
ORD000001406,CUST0007355,PRD001650,STR0035,2026-07-22T10:11:21,8,1407.3,1622.29,GBP,CANCELLED
ORD000001407,CUST0001154,PRD000200,STR0037,2026-04-23T05:01:53,4,1199.37,78.87,INR,COMPLETED
ORD000001408,CUST0003401,PRD000666,STR0100,2026-03-30T04:22:31,5,142.04,124.28,GBP,RETURNED
ORD000001409,CUST0007174,PRD001064,STR0093,2026-05-02T20:16:46,7,1835.32,2550.19,GBP,RETURNED
ORD000001410,CUST0007997,PRD000043,STR0084,2026-03-31T08:04:45,6,810.76,382.04,GBP,COMPLETED
ORD000001411,CUST0003086,PRD000855,STR0059,2026-02-20T21:59:32,4,33.47,13.98,USD,RETURNED
ORD000001412,CUST0002899,PRD001262,STR0040,2026-07-12T08:36:43,7,2435.9,108.88,INR,CANCELLED
ORD000001413,CUST0001683,PRD000837,STR0018,2026-06-25T20:04:26,4,755.25,337.29,GBP,COMPLETED
ORD000001414,CUST0000270,PRD001593,STR0099,2026-05-22T07:21:22,2,2291.36,1060.52,GBP,CANCELLED
ORD000001415,CUST0007270,PRD000467,STR0017,2026-05-05T02:19:35,5,889.11,741.22,INR,RETURNED
ORD000001416,CUST0004024,PRD000888,STR0026,2026-03-12T02:52:42,2,1725.92,217.82,GBP,COMPLETED
ORD000001417,CUST0006901,PRD000318,STR0096,2026-03-15T11:49:56,3,1215.67,239.63,GBP,COMPLETED
ORD000001418,CUST0005641,PRD000484,STR0028,2026-06-25T08:56:55,7,1751.28,2951.66,GBP,COMPLETED
ORD000001419,CUST0001498,PRD000619,STR0056,2026-06-22T05:44:28,7,2270.88,732.1,INR,COMPLETED
ORD000001420,CUST0001796,PRD001649,STR0054,2026-06-03T08:21:21,7,2045.66,2723.67,GBP,COMPLETED
ORD000001421,CUST0003729,PRD001165,STR0098,2026-05-14T13:26:32,6,1641.62,38.0,GBP,COMPLETED
ORD000001422,CUST0006717,PRD000528,STR0043,2026-06-13T07:30:35,5,1284.14,1288.45,INR,COMPLETED
ORD000001423,CUST0003513,PRD001435,STR0046,2026-01-04T00:55:53,6,2478.6,1822.24,GBP,CANCELLED
ORD000001424,CUST0007612,PRD001275,STR0044,2026-05-26T11:49:05,3,1159.85,55.42,USD,COMPLETED
ORD000001425,CUST0009398,PRD001044,STR0022,2026-06-25T16:55:55,1,1712.83,269.64,INR,RETURNED
ORD000001426,CUST0009093,PRD000550,STR0093,2026-01-04T16:32:41,8,494.94,411.01,USD,CANCELLED
ORD000001427,CUST0000581,PRD001653,STR0097,2026-06-27T13:07:03,8,1020.31,228.9,GBP,CANCELLED
ORD000001428,CUST0006668,PRD000680,STR0010,2026-06-21T17:55:21,3,1698.72,475.49,GBP,COMPLETED
ORD000001429,CUST0009485,PRD001606,STR0082,2026-05-11T21:38:05,4,878.34,803.12,GBP,CANCELLED
ORD000001430,CUST0004595,PRD000917,STR0060,2026-07-29T03:49:06,2,2290.65,471.66,USD,RETURNED
ORD000001431,CUST0002878,PRD001012,STR0060,2026-03-16T12:27:34,5,2028.13,2469.39,INR,COMPLETED
ORD000001432,CUST0003347,PRD001105,STR0061,2026-01-22T09:21:41,5,786.89,850.2,USD,COMPLETED
ORD000001433,CUST0002908,PRD000728,STR0040,2026-06-20T23:05:30,2,2346.97,542.74,INR,COMPLETED
ORD000001434,CUST0009236,PRD001216,STR0070,2026-05-29T22:40:23,4,337.11,217.82,USD,RETURNED
ORD000001435,CUST0001662,PRD001214,STR0051,2026-03-30T06:26:31,3,697.62,517.22,INR,COMPLETED
ORD000001436,CUST0004758,PRD000220,STR0043,2026-02-01T16:27:53,7,1306.58,150.35,INR,COMPLETED
ORD000001437,CUST0007005,PRD001052,STR0044,2026-01-05T15:11:51,7,1740.15,1054.29,GBP,COMPLETED
ORD000001438,CUST0007048,PRD001014,STR0022,2026-03-20T02:18:03,1,289.88,60.4,INR,COMPLETED
ORD000001439,CUST0007656,PRD001052,STR0052,2026-04-20T15:46:54,6,731.08,745.86,GBP,CANCELLED
ORD000001440,CUST0005791,PRD001260,STR0050,2026-03-29T19:43:58,2,1618.6,321.85,GBP,COMPLETED
ORD000001441,CUST0006074,PRD000788,STR0022,2026-06-07T05:43:10,8,61.83,19.54,USD,CANCELLED
ORD000001442,CUST0008222,PRD000479,STR0042,2026-01-10T16:25:50,6,1415.77,2067.92,USD,CANCELLED
ORD000001443,CUST0002786,PRD000682,STR0074,2026-05-17T21:28:15,1,1014.42,237.51,USD,RETURNED
ORD000001444,CUST0004204,PRD000423,STR0006,2026-02-07T23:44:01,2,2337.53,590.73,USD,CANCELLED
ORD000001445,CUST0004486,PRD001655,STR0097,2026-05-26T08:09:24,5,243.06,214.04,USD,RETURNED
ORD000001446,CUST0001692,PRD001264,STR0071,2026-05-06T21:05:06,3,894.6,614.22,GBP,CANCELLED
ORD000001447,CUST0002904,PRD001202,STR0012,2026-06-30T06:38:26,8,1393.46,2305.88,USD,RETURNED
ORD000001448,CUST0004961,PRD000653,STR0059,2026-07-19T02:30:16,5,1242.66,383.11,USD,COMPLETED
ORD000001449,CUST0001769,PRD001608,STR0099,2026-02-10T16:21:35,6,188.3,9.12,INR,COMPLETED
ORD000001450,CUST0006836,PRD000449,STR0011,2026-01-15T00:31:32,8,1979.38,3829.18,INR,COMPLETED
ORD000001451,CUST0007728,PRD000129,STR0010,2026-02-20T12:40:43,7,1149.63,1442.77,INR,COMPLETED
ORD000001452,CUST0009185,PRD000905,STR0002,2026-06-19T04:49:59,1,655.5,37.68,USD,CANCELLED
ORD000001453,CUST0002328,PRD000038,STR0048,2026-03-05T08:30:26,3,1002.53,108.75,USD,COMPLETED
ORD000001454,CUST0005541,PRD001843,STR0031,2026-02-02T21:02:22,7,839.37,1261.86,GBP,CANCELLED
ORD000001455,CUST0001499,PRD000722,STR0074,2026-02-06T18:38:18,1,1057.28,197.85,INR,CANCELLED
ORD000001456,CUST0002082,PRD001095,STR0045,2026-05-24T15:22:45,7,294.36,343.31,GBP,COMPLETED
ORD000001457,CUST0002485,PRD001540,STR0081,2026-02-11T20:34:18,5,103.79,65.36,GBP,RETURNED
ORD000001458,CUST0004390,PRD000309,STR0048,2026-02-05T09:38:45,1,1983.42,353.1,INR,COMPLETED
ORD000001459,CUST0004359,PRD001175,STR0059,2026-06-05T17:45:02,5,1028.23,402.36,USD,COMPLETED
ORD000001460,CUST0002057,PRD000764,STR0024,2026-04-28T10:18:04,6,2200.19,2785.77,GBP,COMPLETED
ORD000001461,CUST0000045,PRD000996,STR0084,2026-04-21T00:28:02,5,1226.47,132.74,USD,CANCELLED
ORD000001462,CUST0006205,PRD000207,STR0071,2026-02-23T07:27:58,7,2293.22,2634.05,INR,COMPLETED
ORD000001463,CUST0008979,PRD000543,STR0012,2026-01-17T12:14:37,5,1201.36,271.12,USD,RETURNED
ORD000001464,CUST0001182,PRD001168,STR0071,2026-04-03T12:06:36,4,59.71,12.53,INR,CANCELLED
ORD000001465,CUST0009782,PRD000611,STR0048,2026-04-11T01:01:05,1,851.99,200.08,INR,CANCELLED
ORD000001466,CUST0004545,PRD001249,STR0096,2026-01-08T20:53:18,2,214.87,22.46,GBP,COMPLETED
ORD000001467,CUST0001546,PRD000718,STR0078,2026-02-19T05:45:47,8,2391.78,3515.41,USD,COMPLETED
ORD000001468,CUST0008783,PRD000620,STR0085,2026-03-07T17:34:28,2,1217.03,267.58,INR,RETURNED
ORD000001469,CUST0009481,PRD000054,STR0091,2026-07-15T17:49:19,2,240.25,72.16,GBP,COMPLETED
ORD000001470,CUST0006259,PRD001881,STR0010,2026-02-21T09:03:11,8,160.32,265.21,USD,RETURNED
ORD000001471,CUST0007478,PRD000590,STR0063,2026-04-25T06:43:02,3,1614.43,582.57,INR,COMPLETED
ORD000001472,CUST0008190,PRD001202,STR0090,2026-04-11T16:07:18,7,229.28,167.74,USD,CANCELLED
ORD000001473,CUST0005853,PRD001815,STR0061,2026-04-21T13:42:03,8,1728.07,367.63,GBP,CANCELLED
ORD000001474,CUST0007235,PRD001093,STR0066,2026-01-31T20:27:47,3,123.39,88.44,USD,COMPLETED
ORD000001475,CUST0009680,PRD000769,STR0011,2026-05-21T17:50:09,6,759.27,1011.29,GBP,COMPLETED
ORD000001476,CUST0004030,PRD000612,STR0091,2026-02-10T06:08:33,8,2327.86,1978.96,USD,RETURNED
ORD000001477,CUST0008355,PRD000719,STR0012,2026-06-27T19:19:27,6,296.01,83.29,USD,COMPLETED
ORD000001478,CUST0006449,PRD001252,STR0026,2026-04-18T05:52:34,2,542.48,240.97,INR,CANCELLED
ORD000001479,CUST0005682,PRD001630,STR0054,2026-05-03T07:13:19,6,2453.65,855.41,GBP,COMPLETED
ORD000001480,CUST0003184,PRD000421,STR0032,2026-03-07T17:30:30,5,632.68,330.37,USD,COMPLETED
ORD000001481,CUST0008180,PRD000810,STR0009,2026-02-13T14:00:42,2,1751.5,54.15,INR,COMPLETED
ORD000001482,CUST0000174,PRD001012,STR0090,2026-02-16T06:51:45,4,213.04,36.75,GBP,CANCELLED
ORD000001483,CUST0003869,PRD001955,STR0066,2026-01-01T04:15:52,1,631.06,89.52,GBP,COMPLETED
ORD000001484,CUST0000093,PRD000163,STR0070,2026-03-02T17:18:41,4,1008.95,49.96,GBP,CANCELLED
ORD000001485,CUST0009072,PRD000175,STR0090,2026-02-06T05:39:36,7,2229.1,2264.23,GBP,RETURNED
ORD000001486,CUST0007166,PRD001619,STR0058,2026-07-09T20:09:56,6,279.25,317.77,USD,CANCELLED
ORD000001487,CUST0004439,PRD001536,STR0078,2026-03-18T20:47:29,6,285.91,240.36,GBP,RETURNED
ORD000001488,CUST0007506,PRD000913,STR0054,2026-02-05T16:41:32,4,344.01,233.75,GBP,COMPLETED
ORD000001489,CUST0009430,PRD001498,STR0036,2026-02-12T14:46:43,7,437.99,294.97,GBP,COMPLETED
ORD000001490,CUST0008807,PRD001816,STR0023,2026-01-06T14:09:54,6,33.94,17.8,USD,COMPLETED
ORD000001491,CUST0007741,PRD000587,STR0043,2026-06-23T14:25:52,7,1158.29,850.77,GBP,RETURNED
ORD000001492,CUST0004076,PRD001606,STR0095,2026-07-21T21:21:13,7,1880.55,2147.52,USD,CANCELLED
ORD000001493,CUST0006114,PRD000342,STR0030,2026-02-21T09:10:26,4,1116.06,215.27,GBP,RETURNED
ORD000001494,CUST0006051,PRD000009,STR0030,2026-04-26T03:23:40,8,2100.81,4150.95,USD,CANCELLED
ORD000001495,CUST0002424,PRD000845,STR0049,2026-06-27T02:59:59,8,2382.39,4643.92,INR,CANCELLED
ORD000001496,CUST0001024,PRD000698,STR0081,2026-03-14T13:52:48,3,457.65,144.09,INR,COMPLETED
ORD000001497,CUST0003623,PRD001009,STR0047,2026-06-05T21:22:37,1,1607.14,311.75,INR,COMPLETED
ORD000001498,CUST0001263,PRD000193,STR0004,2026-07-02T08:27:56,4,2418.56,351.97,GBP,COMPLETED
ORD000001499,CUST0006035,PRD001981,STR0088,2026-02-20T03:58:53,8,1509.74,1609.38,INR,COMPLETED
ORD000001500,CUST0009272,PRD000137,STR0095,2026-02-06T06:32:38,3,1922.92,1261.66,GBP,RETURNED
ORD000001501,CUST0002199,PRD001673,STR0047,2026-06-25T09:47:18,1,2303.05,84.88,USD,COMPLETED
ORD000001502,CUST0008776,PRD001329,STR0016,2026-07-30T06:59:44,5,1092.2,688.07,GBP,RETURNED
ORD000001503,CUST0003528,PRD000912,STR0091,2026-03-07T04:40:09,6,999.77,872.47,GBP,CANCELLED
ORD000001504,CUST0005819,PRD000345,STR0071,2026-07-12T08:35:05,1,2123.46,530.67,INR,RETURNED
ORD000001505,CUST0006211,PRD000648,STR0015,2026-07-05T14:51:01,6,994.24,810.39,INR,COMPLETED
ORD000001506,CUST0003594,PRD001757,STR0022,2026-07-19T10:32:28,8,2429.64,4403.05,GBP,RETURNED
ORD000001507,CUST0003835,PRD001208,STR0080,2026-04-26T16:17:59,7,2411.13,2176.93,USD,RETURNED
ORD000001508,CUST0005960,PRD001927,STR0043,2026-02-04T02:24:55,4,377.41,28.37,USD,COMPLETED
ORD000001509,CUST0003568,PRD000136,STR0050,2026-05-26T04:26:33,6,1446.27,1928.06,GBP,COMPLETED
ORD000001510,CUST0000398,PRD000962,STR0077,2026-07-05T16:51:52,1,1331.95,311.36,GBP,COMPLETED
ORD000001511,CUST0005345,PRD001013,STR0024,2026-05-16T23:01:43,5,1872.63,2168.12,INR,RETURNED
ORD000001512,CUST0001619,PRD001376,STR0002,2026-04-18T22:24:01,4,2373.67,2291.83,INR,COMPLETED
ORD000001513,CUST0008490,PRD000331,STR0096,2026-02-11T12:33:14,2,1309.39,587.22,USD,RETURNED
ORD000001514,CUST0007049,PRD000943,STR0067,2026-01-26T20:06:33,6,1404.41,572.33,USD,COMPLETED
ORD000001515,CUST0008309,PRD001722,STR0020,2026-01-21T23:01:21,8,1603.87,2900.92,INR,CANCELLED
ORD000001516,CUST0008739,PRD000161,STR0041,2026-03-26T08:03:35,3,34.44,21.12,GBP,COMPLETED
ORD000001517,CUST0001949,PRD001348,STR0026,2026-06-12T17:08:55,4,676.46,489.05,USD,CANCELLED
ORD000001518,CUST0006857,PRD001853,STR0048,2026-03-14T23:32:53,7,830.26,231.72,INR,COMPLETED
ORD000001519,CUST0004385,PRD001361,STR0043,2026-07-11T08:56:42,1,939.97,118.95,USD,CANCELLED
ORD000001520,CUST0008879,PRD001795,STR0075,2026-01-08T20:55:17,3,2183.33,345.2,USD,RETURNED
ORD000001521,CUST0005842,PRD001567,STR0081,2026-06-06T16:06:44,6,796.32,78.47,INR,COMPLETED
ORD000001522,CUST0000656,PRD001685,STR0022,2026-05-09T14:37:16,3,1989.02,539.17,INR,COMPLETED
ORD000001523,CUST0008118,PRD001029,STR0005,2026-01-05T08:09:03,2,857.05,37.12,USD,CANCELLED
ORD000001524,CUST0001947,PRD000422,STR0011,2026-01-22T14:42:58,5,1647.14,1356.53,USD,RETURNED
ORD000001525,CUST0002411,PRD000255,STR0095,2026-06-21T01:19:37,4,333.22,94.79,INR,CANCELLED
ORD000001526,CUST0004635,PRD001870,STR0055,2026-05-05T19:51:15,2,97.09,26.21,USD,COMPLETED
ORD000001527,CUST0001660,PRD000039,STR0071,2026-03-27T03:56:29,7,1359.13,705.72,USD,COMPLETED
ORD000001528,CUST0005073,PRD001501,STR0048,2026-04-08T09:39:58,3,491.05,332.6,USD,COMPLETED
ORD000001529,CUST0005549,PRD001604,STR0038,2026-01-23T22:06:03,2,527.66,97.45,USD,COMPLETED
ORD000001530,CUST0008982,PRD001752,STR0032,2026-02-17T16:08:30,3,1007.35,107.63,USD,RETURNED
ORD000001531,CUST0008242,PRD000765,STR0015,2026-05-25T07:19:20,6,1420.3,128.56,INR,CANCELLED
ORD000001532,CUST0007341,PRD000290,STR0051,2026-05-01T02:24:25,2,702.76,333.06,GBP,CANCELLED
ORD000001533,CUST0001709,PRD001135,STR0095,2026-06-04T06:54:20,8,450.46,429.93,GBP,CANCELLED
ORD000001534,CUST0000149,PRD001039,STR0036,2026-06-16T09:02:06,6,1545.21,1640.91,GBP,RETURNED
ORD000001535,CUST0006656,PRD000079,STR0015,2026-02-27T13:48:25,5,1086.69,1323.71,USD,COMPLETED
ORD000001536,CUST0002513,PRD000512,STR0035,2026-05-25T13:51:29,7,1065.02,1762.96,INR,RETURNED
ORD000001537,CUST0004301,PRD000395,STR0004,2026-07-08T16:25:15,2,834.59,251.82,INR,CANCELLED
ORD000001538,CUST0000064,PRD000014,STR0079,2026-07-11T16:17:11,7,2233.53,814.03,INR,CANCELLED
ORD000001539,CUST0006837,PRD001471,STR0033,2026-02-01T18:01:39,7,271.48,281.85,USD,COMPLETED
ORD000001540,CUST0003303,PRD001347,STR0067,2026-01-22T15:34:38,3,2031.85,102.49,INR,RETURNED
ORD000001541,CUST0001609,PRD000579,STR0092,2026-06-24T01:59:20,5,360.11,25.31,GBP,COMPLETED
ORD000001542,CUST0003406,PRD001076,STR0028,2026-01-26T16:44:17,5,2259.88,1202.62,INR,RETURNED
ORD000001543,CUST0004701,PRD001284,STR0087,2026-01-31T07:59:06,3,1155.87,451.64,INR,CANCELLED
ORD000001544,CUST0003590,PRD001952,STR0062,2026-02-25T00:05:39,5,2159.74,828.55,USD,COMPLETED
ORD000001545,CUST0006733,PRD000016,STR0048,2026-03-09T07:21:50,6,1251.8,490.0,INR,COMPLETED
ORD000001546,CUST0009779,PRD000514,STR0089,2026-01-06T07:27:26,6,623.34,697.89,INR,COMPLETED
ORD000001547,CUST0004939,PRD001191,STR0042,2026-05-14T10:09:12,2,1878.67,890.61,INR,CANCELLED
ORD000001548,CUST0005976,PRD000139,STR0045,2026-05-21T02:04:43,8,711.15,898.29,GBP,RETURNED
ORD000001549,CUST0001330,PRD000950,STR0076,2026-04-13T12:01:31,8,585.78,661.0,GBP,COMPLETED
ORD000001550,CUST0002404,PRD000207,STR0022,2026-07-14T03:38:18,5,1101.56,244.8,USD,CANCELLED
ORD000001551,CUST0006733,PRD000120,STR0012,2026-03-29T02:42:50,7,247.3,368.77,GBP,COMPLETED
ORD000001552,CUST0003109,PRD000102,STR0036,2026-01-16T14:08:07,4,983.09,515.35,INR,COMPLETED
ORD000001553,CUST0008701,PRD001304,STR0076,2026-02-05T07:58:34,7,2048.9,2147.26,INR,RETURNED
ORD000001554,CUST0007966,PRD000725,STR0057,2026-05-27T06:05:09,8,2054.07,2436.63,GBP,CANCELLED
ORD000001555,CUST0009927,PRD000184,STR0044,2026-01-02T07:02:10,3,53.99,32.77,INR,COMPLETED
ORD000001556,CUST0000608,PRD001697,STR0088,2026-05-28T12:23:16,7,668.75,685.62,INR,COMPLETED
ORD000001557,CUST0002954,PRD001108,STR0088,2026-05-16T11:23:02,6,2206.02,2716.32,INR,COMPLETED
ORD000001558,CUST0001814,PRD000535,STR0013,2026-05-09T13:53:48,5,667.4,461.46,GBP,COMPLETED
ORD000001559,CUST0000385,PRD001038,STR0037,2026-04-14T15:39:38,6,1975.33,323.23,USD,COMPLETED
ORD000001560,CUST0003107,PRD001126,STR0005,2026-04-09T01:41:36,7,1894.35,1977.72,INR,CANCELLED
ORD000001561,CUST0003341,PRD000599,STR0003,2026-03-21T07:35:41,6,71.93,102.26,INR,COMPLETED
ORD000001562,CUST0004760,PRD001499,STR0007,2026-05-19T09:02:20,1,2387.02,359.72,GBP,COMPLETED
ORD000001563,CUST0008610,PRD001275,STR0033,2026-07-29T15:29:34,3,840.52,167.21,USD,COMPLETED
ORD000001564,CUST0006052,PRD000713,STR0079,2026-03-25T07:21:41,2,1555.66,532.62,GBP,RETURNED
ORD000001565,CUST0005063,PRD000521,STR0093,2026-01-22T18:13:57,6,623.74,272.38,USD,RETURNED
ORD000001566,CUST0004506,PRD001868,STR0074,2026-01-07T00:57:23,8,325.91,228.45,GBP,COMPLETED
ORD000001567,CUST0008307,PRD000632,STR0013,2026-04-15T21:05:41,7,36.09,4.62,USD,COMPLETED
ORD000001568,CUST0005436,PRD000356,STR0020,2026-06-17T01:58:53,8,783.8,560.21,INR,COMPLETED
ORD000001569,CUST0000172,PRD000034,STR0095,2026-05-31T02:45:13,4,1957.2,1627.92,INR,CANCELLED
ORD000001570,CUST0005278,PRD000681,STR0068,2026-03-27T06:25:33,5,1920.74,355.94,USD,COMPLETED
ORD000001571,CUST0007510,PRD001469,STR0009,2026-02-07T15:32:53,3,568.68,78.2,GBP,COMPLETED
ORD000001572,CUST0005874,PRD001035,STR0089,2026-01-31T21:55:54,4,1084.21,310.79,INR,CANCELLED
ORD000001573,CUST0007860,PRD001699,STR0075,2026-07-19T07:33:03,6,1447.42,811.5,USD,COMPLETED
ORD000001574,CUST0001100,PRD000076,STR0019,2026-03-30T02:53:41,1,1526.98,53.36,GBP,COMPLETED
ORD000001575,CUST0007892,PRD000566,STR0069,2026-05-23T16:02:37,4,70.08,14.98,GBP,CANCELLED
ORD000001576,CUST0003065,PRD001764,STR0036,2026-04-09T19:57:38,2,88.83,21.21,INR,CANCELLED
ORD000001577,CUST0006906,PRD001704,STR0005,2026-02-26T11:36:19,7,817.87,1399.64,GBP,RETURNED
ORD000001578,CUST0001870,PRD000833,STR0064,2026-02-16T05:17:25,4,845.2,842.8,GBP,COMPLETED
ORD000001579,CUST0003769,PRD000625,STR0064,2026-04-02T23:31:11,8,1116.11,711.94,GBP,RETURNED
ORD000001580,CUST0009865,PRD001009,STR0021,2026-07-20T03:16:30,7,320.59,110.76,GBP,CANCELLED
ORD000001581,CUST0005155,PRD000381,STR0068,2026-01-21T18:31:13,4,1976.17,41.15,GBP,CANCELLED
ORD000001582,CUST0009847,PRD000919,STR0002,2026-04-17T21:27:12,2,1103.98,213.06,INR,CANCELLED
ORD000001583,CUST0002764,PRD000302,STR0092,2026-06-03T15:50:52,2,393.3,1.87,GBP,RETURNED
ORD000001584,CUST0006179,PRD000179,STR0040,2026-02-05T03:21:39,1,258.04,32.34,INR,COMPLETED
ORD000001585,CUST0002715,PRD001014,STR0052,2026-05-01T14:32:37,5,2356.68,1951.61,INR,RETURNED
ORD000001586,CUST0004932,PRD001576,STR0005,2026-04-18T13:31:22,1,97.71,2.61,USD,COMPLETED
ORD000001587,CUST0007397,PRD001693,STR0100,2026-03-31T19:05:24,2,2002.37,520.21,INR,COMPLETED
ORD000001588,CUST0006940,PRD000176,STR0020,2026-05-31T09:56:56,2,695.07,249.49,INR,COMPLETED
ORD000001589,CUST0003863,PRD001865,STR0003,2026-03-11T05:31:35,5,2319.2,2714.99,GBP,RETURNED
ORD000001590,CUST0002648,PRD000790,STR0045,2026-05-03T16:10:26,4,1958.11,47.66,USD,COMPLETED
ORD000001591,CUST0001774,PRD000264,STR0020,2026-03-17T01:30:20,7,1806.85,1035.39,GBP,COMPLETED
ORD000001592,CUST0007615,PRD000350,STR0054,2026-07-26T03:30:57,2,2260.81,242.57,USD,COMPLETED
ORD000001593,CUST0006008,PRD001313,STR0045,2026-06-28T16:07:04,3,45.83,28.38,GBP,RETURNED
ORD000001594,CUST0006703,PRD000400,STR0055,2026-03-17T21:08:05,8,532.67,152.91,INR,COMPLETED
ORD000001595,CUST0006530,PRD000976,STR0084,2026-04-21T03:25:49,4,2046.74,1948.35,INR,COMPLETED
